2017-18,Heat,Hawks,39,36,85,76,14,7,37,17,12,14,18,18,21,14,12,9,19,21,104,93
2017-18,Nets,Hawks,41,32,87,94,11,7,27,27,23,33,34,36,27,21,12,6,18,16,116,104
2017-18,Hornets,Hawks,37,36,86,95,11,7,36,30,24,12,30,14,17,19,5,11,21,13,109,91
2017-18,Mavericks,Hawks,38,48,86,94,17,9,45,18,18,12,21,15,27,20,5,11,16,13,111,117
2017-18,Celtics,Nets,46,37,102,91,6,11,24,40,12,12,15,16,22,27,6,10,14,16,110,97
2017-18,Wizards,Celtics,41,33,83,87,15,13,30,33,16,22,20,27,32,22,8,14,20,17,113,101
2017-18,Celtics,Bulls,45,40,81,86,14,14,34,30,7,10,17,17,35,25,9,15,18,17,111,104
2017-18,Raptors,Celtics,40,25,92,75,10,3,33,22,6,25,8,28,23,10,10,7,11,17,96,78
2017-18,Bucks,Celtics,43,38,79,81,5,7,20,23,15,19,21,24,27,19,6,10,15,17,106,102
2017-18,Celtics,Raptors,40,37,88,80,7,8,17,35,23,17,27,22,19,23,6,1,6,15,110,99
2017-18,Jazz,Celtics,34,35,82,79,9,12,33,21,17,15,21,20,25,20,7,11,16,18,94,97
2017-18,Suns,Celtics,36,37,81,87,12,14,35,29,10,14,19,14,18,24,8,10,17,12,94,102
2017-18,Kings,Celtics,38,40,82,72,7,12,26,22,10,12,10,17,18,23,7,9,14,16,93,104
2017-18,Trail Blazers,Celtics,40,35,91,77,8,11,33,18,12,24,15,26,16,22,8,5,8,13,100,105
2017-18,Celtics,Thunder,36,35,87,85,13,10,36,27,15,19,16,29,22,19,6,6,19,13,100,99
2017-18,Pelicans,Celtics,41,35,82,87,6,9,18,26,20,10,25,20,33,17,9,8,13,13,108,89
2017-18,Magic,Celtics,34,31,87,82,5,9,28,26,10,21,11,28,14,16,12,7,15,19,83,92
2017-18,Celtics,Wizards,48,46,99,97,12,12,26,32,16,21,23,28,30,29,9,10,17,20,124,125
2017-18,Celtics,Pacers,34,39,81,81,12,12,37,22,17,9,21,10,26,26,10,9,16,18,97,99
2017-18,Timberwolves,Celtics,44,43,94,87,12,11,31,32,9,20,13,27,24,28,3,7,13,11,109,117
2017-18,Bulls,Celtics,32,41,81,84,12,12,33,36,13,11,20,12,18,25,14,7,14,20,89,105
2017-18,Rockets,Celtics,39,44,87,91,19,13,49,24,26,19,30,21,24,22,11,6,11,13,123,120
2017-18,Celtics,Hornets,54,42,87,91,12,9,20,27,14,13,15,22,31,24,3,6,11,7,134,106
2017-18,Celtics,Grizzlies,39,34,86,78,12,5,37,23,19,25,27,32,25,27,5,4,8,10,109,98
2017-18,Knicks,Celtics,45,42,96,93,6,13,27,33,16,24,20,28,20,21,10,11,14,11,112,121
2017-18,Pistons,Celtics,37,41,85,85,10,17,33,39,14,11,21,18,16,30,4,8,13,11,98,110
2017-18,Celtics,Clippers,42,44,97,88,15,11,31,29,20,30,21,33,24,26,4,5,8,9,119,129
2017-18,Celtics,Cavaliers,36,45,89,84,10,16,38,30,17,15,22,20,22,22,3,7,15,11,99,121
2017-18,Celtics,Pacers,34,37,89,83,7,5,27,20,16,18,20,22,16,18,5,6,10,15,91,97
2017-18,Wizards,Celtics,38,39,95,84,12,9,26,26,16,23,20,34,28,16,11,9,22,18,104,110
2017-18,Raptors,Celtics,40,33,80,83,17,10,36,23,14,15,17,20,29,21,10,3,15,17,111,91
2017-18,Celtics,Trail Blazers,35,36,85,91,15,13,36,31,12,11,17,14,24,21,3,4,11,8,97,96
2017-18,Celtics,Knicks,40,28,83,87,11,3,26,17,12,14,20,21,27,16,8,4,10,14,103,73
2017-18,Nuggets,Celtics,42,43,93,91,10,17,33,36,16,8,21,10,31,28,4,4,11,11,110,111
2017-18,Warriors,Celtics,38,37,84,85,10,14,27,28,23,17,26,24,19,17,9,6,12,16,109,105
2017-18,Clippers,Celtics,35,39,79,93,5,14,21,40,27,21,39,22,26,25,6,10,19,13,102,113
2017-18,Lakers,Celtics,40,42,91,90,7,15,26,44,21,8,36,10,18,22,6,3,10,11,108,107
2017-18,Celtics,Magic,37,43,85,92,8,6,27,21,13,11,14,16,22,20,6,7,15,10,95,103
2017-18,Celtics,76ers,30,34,74,73,7,6,29,17,13,15,17,17,13,18,7,10,19,25,80,89
2017-18,Celtics,Pelicans,40,45,101,100,19,7,50,27,14,19,16,25,27,28,7,11,19,15,113,116
2017-18,76ers,Celtics,38,43,82,89,11,13,28,35,16,15,18,19,20,24,12,11,19,18,103,114
2017-18,Nets,Celtics,30,37,91,98,6,5,31,18,19,8,22,15,11,12,2,8,18,5,85,87
2017-18,Celtics,Timberwolves,38,28,94,76,6,7,36,23,9,21,13,28,24,15,6,6,11,12,91,84
2017-18,Celtics,Cavaliers,41,31,92,89,12,8,36,32,8,18,11,18,27,16,9,6,16,15,102,88
2017-18,Celtics,Nets,39,39,79,95,14,11,33,36,16,16,25,19,21,25,7,5,17,11,108,105
2017-18,Celtics,Rockets,37,30,82,80,8,14,29,43,17,24,24,31,18,16,9,9,17,17,99,98
2017-18,Hornets,Celtics,32,37,87,78,7,15,23,34,20,13,29,13,15,20,7,4,12,16,91,102
2017-18,Celtics,Wizards,39,43,81,93,14,6,29,26,11,19,17,28,20,26,2,6,17,9,103,111
